2026-07-12 19:15:58,074 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-7faf936187d34526aab4a86e5172e75b\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:15:58,839 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-9e28640f5df54e369896e8da497a3cf5\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:15:59,659 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c79883887b9c42f8b331ad8202eec376\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:00,682 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-09fe73d019d4465eb711e63640af8204\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:17,894 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-bddc05655d4b406da14f8406f6e45e15\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:18,760 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-7e614bc3c3fb4400bbfc8e2dc17c41de\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:19,515 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-8eb6393a87614878b9802e50966a0020\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:28,870 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-465efcf482654b2b841c8c5728751cd3\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:40,168 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-22e2232bfaba4d5dac3d1d890e0ac2e2\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:40,911 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5cb96bbe952c44019fdb4691586066c5\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:41,692 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-4816c90679004a16b2719ab95f72698b\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:44,394 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-b72dc0e22fdc426286bc0f99897949f9\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:45,230 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-43c01f1831804752aa5608202ef1de5f\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:46,111 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-20ada350fd52456fa4a2a49f06f964b2\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:56,369 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-01705c3013d04123a73664a5b85dd75e\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:57,073 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-941dfa5fc8e14161a22f751b1710e7d3\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:57,830 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-09691d9ee961409ebf677e5e26579e62\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:16:59,464 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-343bfdd55e8f429a802f6ed8a8df3872\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:02,938 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-774096b73b894d87b9ce0926f6acb9d5\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:16,749 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-ad4f903cbb1e427682c64f676661aeb5\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:17,475 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c729891bd9b849ae93ab161b88ceb677\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:18,268 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-459fe0738c654375baa765840b9054c1\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:18,975 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3e1e5ea5aae74931b58ce6567366e22d\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:19,728 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-59d1e2f400454f65ad9927fd5575c607\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:20,508 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-0bc8ddd2e15048dcbbce3c5c64d7b7c8\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:21,307 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-ed2c1e118d26482fbf58805df4cc6d13\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:22,046 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-397226e7bde34112aed04dabef163564\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:22,836 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-487589d9ffa24f1a94bc5ba4c39425a4\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:24,388 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-bf6dc0935cbc4b4d84076e096c9ca945\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:24,954 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3f38ebcf0350439caae30ada5c981d96\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-12 19:17:26,373 INFO app.notify: notifier online for trial 12345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-42d83bf7d1f440b1a4098a9eac16f96b\12345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
